Hyperfind Name,Description,Cost Center,Org Unit,Employment Status,Schedule Group
xSH Day Treatment - Group B,Null,6001606345,Null,Y,SH Group B
xSH Day Treatment - Group C,Null,6001606345,Null,Y,SH Group C
xSH Div-Perioperat - Group A,Null,6001338100,Null,Y,SH Group A
xSH Div-Perioperat - Group B,Null,6001338100,Null,Y,SH Group B
xSH Div-Perioperat - Group C,Null,6001338100,Null,Y,SH Group C
xSH ED and Peds - Group C,Null,Null,Null,Y, SH Group C
xSH ED Trauma - Group A,Null,Null,Null,Y, SH Group A
xSH Ed Trauma - Group B,Null,Null,Null,Y, SH Group B
xSH ED Trauma - Group C,Null,Null,Null,Y, SH Group C
xSH EEG - Group A,Null,6002407416,Null,Y,SH Group A
xSH EEG - Group B,Null,6002407416,Null,Y,SH Group B
xSH EEG - Group C,Null,6002407416,Null,Y,SH Group C
xSH EKG - Group A,Null,6002407415,Null,Y,SH Group A
xSH EKG - Group B,Null,6002407415,Null,Y,SH Group B
xSH EKG - Group C,Null,6002407415,Null,Y,SH Group C
xSH Floats-Home - Group A,Null,6001406022,Null,Y,SH Group A
xSH Floats-Home - Group B,Null,6001406022,Null,Y,SH Group B
xSH Floats-Home - Group C,Null,6001406022,Null,Y,SH Group C
xSH Housekeeping - Group A,Null,6004008450,Null,Y,SH Group A
xSH Housekeeping - Group B,Null,6004008450,Null,Y,SH Group B
xSH Housekeeping - Group C,Null,6004008450,Null,Y,SH Group C
xSH ICU - Group A,Null,6001126340,Null,Y,SH Group A
xSH ICU - Group B,Null,6001126340,Null,Y,SH Group B
xSH ICU - Group C,Null,6001126340,Null,Y,SH Group C
xSH ICU - Group D,Null,6001126340,Null,Y,SH Group D
xSH ICU - Group E,Null,6001126340,Null,Y,SH Group E
xSH Intervent Angio - Group A,Null,6002207426,Null,Y,SH Group A
xSH Intervent Angio - Group B,Null,6002207426,Null,Y,SH Group B
xSH Intervent Angio - Group C,Null,6002207426,Null,Y,SH Group C
xSH MRI - Group A,Null,6002207428,Null,Y,SH Group A
xSH MRI - Group B,Null,6002207428,Null,Y,SH Group B
xSH MRI - Group C,Null,6002207428,Null,Y,SH Group C
xSH MRI/NIH - Group A,Null,6003107449,Null,Y,SH Group A
xSH MRI/NIH - Group B,Null,6003107449,Null,Y,SH Group B
xSH MRI/NIH - Group C,Null,6003107449,Null,Y,SH Group C
xSH NIH OH Research - Group A,Null,6003107457,Null,Y,SH Group A
xSH NIH OH Research - Group B,Null,6003107457,Null,Y,SH Group B
xSH NIH OH Research - Group C,Null,6003107457,Null,Y,SH Group C
xSH NIH Stroke - Group A,Null,6003107477,Null,Y,SH Group A
xSH NIH Stroke - Group B,Null,6003107477,Null,Y,SH Group B
xSH NIH Stroke - Group C,Null,6003107477,Null,Y,SH Group C
xSH Nuclear Med - Group A,Null,6002207424,Null,Y,SH Group A
xSH Nuclear Med - Group B,Null,6002207424,Null,Y,SH Group B
xSH Nuclear Med - Group C,Null,6002207424,Null,Y,SH Group C
xSH Nursing Admin - Group A,Null,6001408750,Null,Y,SH Group A
xSH Nursing Admin - Group B,Null,6001408750,Null,Y,SH Group B
xSH Nursing Admin - Group C,Null,6001408750,Null,Y,SH Group C
xSH Nursing Educat - Group A,Null,6001408751,Null,Y,SH Group A
xSH Nursing Educat - Group B,Null,6001408751,Null,Y,SH Group B
xSH Nursing Educat - Group C,Null,6001408751,Null,Y,SH Group C
xSH Occ Therapy - Group A,Null,6002307438,Null,Y,SH Group A
xSH Occ Therapy - Group B,Null,6002307438,Null,Y,SH Group B
xSH Occ Therapy - Group C,Null,6002307438,Null,Y,SH Group C
xSH Oncology  - Group A,Null,6001116018,Null,Y,SH Group A
xSH Oncology  - Group B,Null,6001116018,Null,Y,SH Group B
xSH Oncology  - Group C,Null,6001116018,Null,Y,SH Group C
xSH Oncology  - Group D,Null,6001116018,Null,Y,SH Group D
xSH OR Admin - Group A,Null,6001316360,Null,Y,SH Group A
xSH OR Admin - Group B,Null,6001316360,Null,Y,SH Group B
xSH OR Admin - Group C,Null,6001316360,Null,Y,SH Group C
xSH OR Minor - Group A,Null,6001326362,Null,Y,SH Group A
xSH OR Minor - Group B,Null,6001326362,Null,Y,SH Group B
xSH OR Minor - Group C,Null,6001326362,Null,Y,SH Group C
xSH Ortho Services - Group A,Null,6002307439,Null,Y,SH Group A
xSH Ortho Services - Group B,Null,6002307439,Null,Y,SH Group B
xSH Ortho Services - Group C,Null,6002307439,Null,Y,SH Group C
xSH Ortho Svc Line- Group A,Null,6002506349,Null,Y,SH Group A
xSH Ortho Svc Line- Group B,Null,6002506349,Null,Y,SH Group B
xSH Ortho Svc Line- Group C,Null,6002506349,Null,Y,SH Group C
xSH Ortho-Neuro - Group A,Null,6001116016,Null,Y,SH Group A
xSH Ortho-Neuro - Group B,Null,6001116016,Null,Y,SH Group B
xSH Ortho-Neuro - Group C,Null,6001116016,Null,Y,SH Group C
xSH PACU - Group A,Null,6001336365,Null,Y,SH Group A
xSH PACU - Group B,Null,6001336365,Null,Y,SH Group B
xSH PACU - Group C,Null,6001336365,Null,Y,SH Group C
xSH Patient Access - Group A,Null,6005108525,Null,Y,SH Group A
xSH Patient Access - Group B,Null,6005108525,Null,Y,SH Group B
xSH Patient Access - Group C,Null,6005108525,Null,Y,SH Group C
xSH PCU - Group A,Null,6001146280,Null,Y,SH Group A
xSH PCU - Group B,Null,6001146280,Null,Y,SH Group B
xSH PCU - Group C,Null,6001146280,Null,Y,SH Group C
xSH Pediatrics  - Group A,Null,6001136381,Null,Y,SH Group A
xSH Pediatrics  - Group B,Null,6001136381,Null,Y,SH Group B
xSH Pediatrics  - Group C,Null,6001136381,Null,Y,SH Group C
xSH Pharmacy - Group A,Null,6002508470,Null,Y,SH Group A
xSH Pharmacy - Group B,Null,6002508470,Null,Y,SH Group B
xSH Pharmacy - Group C,Null,6002508470,Null,Y,SH Group C
xSH Physical Medicin - Group A,Null,6002508101,Null,Y,SH Group A
xSH Physical Medicin - Group B,Null,6002508101,Null,Y,SH Group B
xSH Physical Medicin - Group C,Null,6002508101,Null,Y,SH Group C
xSH Physical Therapy - Group A,Null,6002307437,Null,Y,SH Group A
xSH Physical Therapy - Group B,Null,6002307437,Null,Y,SH Group B
xSH Physical Therapy - Group C,Null,6002307437,Null,Y,SH Group C
xSH Presurgical Tst - Group A,Null,6001336361,Null,Y,SH Group A
xSH Presurgical Tst - Group B,Null,6001336361,Null,Y,SH Group B
xSH Presurgical Tst - Group C,Null,6001336361,Null,Y,SH Group C
xSH Radiology - Group A,Null,6002207421,Null,Y,SH Group A
xSH Radiology - Group B,Null,6002207421,Null,Y,SH Group B
xSH Radiology - Group C,Null,6002207421,Null,Y,SH Group C
xSH Radiology Admin - Group A,Null,6002207420,Null,Y,SH Group A
xSH Radiology Admin - Group B,Null,6002207420,Null,Y,SH Group B
xSH Radiology Admin - Group C,Null,6002207420,Null,Y,SH Group C
xSH Rapid Response  - Group A,Null,6001606347,Null,Y,SH Group A
xSH Rapid Response  - Group B,Null,6001606347,Null,Y,SH Group B
xSH Rapid Response  - Group C,Null,6001606347,Null,Y,SH Group C
xSH Respiratory Ther - Group A,Null,6001607436,Null,Y,SH Group A
xSH Respiratory Ther - Group B,Null,6001607436,Null,Y,SH Group B
xSH Respiratory Ther - Group C,Null,6001607436,Null,Y,SH Group C
xSH RN First Assist - Group A,Null,6001338718,Null,Y,SH Group A
xSH RN First Assist - Group B,Null,6001338718,Null,Y,SH Group B
xSH RN First Assist - Group C,Null,6001338718,Null,Y,SH Group C
xSH Security - Group A,Null,6004008541,Null,Y,SH Group A
xSH Security - Group B,Null,6004008541,Null,Y,SH Group B
xSH Security - Group C,Null,6004008541,Null,Y,SH Group C
xSH Speech Therapy - Group A,Null,6002307442,Null,Y,SH Group A
xSH Speech Therapy - Group B,Null,6002307442,Null,Y,SH Group B
xSH Speech Therapy - Group C,Null,6002307442,Null,Y,SH Group C
xSH Sterile Process - Group A,Null,6001338465,Null,Y,SH Group A
xSH Sterile Process - Group B,Null,6001338465,Null,Y,SH Group B
xSH Sterile Process - Group C,Null,6001338465,Null,Y,SH Group C
xSH Transportation - Group A,Null,6004008543,Null,Y,SH Group A
xSH Transportation - Group B,Null,6004008543,Null,Y,SH Group B
xSH Transportation - Group C,Null,6004008543,Null,Y,SH Group C
xSH Ultrasound - Group A,Null,6002207430,Null,Y,SH Group A
xSH Ultrasound - Group B,Null,6002207430,Null,Y,SH Group B
xSH Ultrasound - Group C,Null,6002207430,Null,Y,SH Group C
